id	wikidata_id	entity_types	source	targets	source_locale	target_locale
Q44064_1	Q44064	['Food']	Where is sockeye salmon commonly found?	[{'translation': 'Wo ist Rotlachs höufig zu finden', 'mention': 'Rotlachs'}, {'translation': 'Wo kommt der Rotlachs häufig vor?', 'mention': 'Rotlachs'}, {'translation': 'Wo ist Rotlachs häufig zu finden?', 'mention': 'Rotlachs'}]	en	de
Q44064_2	Q44064	['Food']	How is sockeye salmon typically cooked?	[{'translation': 'Wie wird Rotlachs typischerweise gekocht', 'mention': 'Rotlachs'}, {'translation': 'Wie wird Rotlachs typischerweise zubereitet?', 'mention': 'Rotlachs'}, {'translation': 'Wie wird Rotlachs typischerweise gekocht?', 'mention': 'Rotlachs'}]	en	de
Q4504846_0	Q4504846	['Landmark']	How significant is the Saint Nicholas Church on Lipno Island to the local community?	[{'translation': 'Welche Bedeutung hat die St.-Nikolaus-Kirche auf der Insel Lipno für die örtliche Gemeinde?', 'mention': 'St.-Nikolaus-Kirche auf der Insel Lipno'}, {'translation': 'Wie wichtig ist die St.-Nikolaus-Kirche für die lokale Gemeinschaft?', 'mention': 'St.-Nikolaus-Kirche'}]	en	de
Q4504846_1	Q4504846	['Landmark']	What is the architectural style of the Saint Nicholas Church on Lipno Island?	[{'translation': 'Welchen architektonischen Stil hat die St.-Nikolaus-Kirche auf der Insel Lipno?', 'mention': 'St.-Nikolaus-Kirche auf der Insel Lipno'}, {'translation': 'Was ist der architektonische Stil der St.-Nikolaus-Kirche auf der Insel Lipno?', 'mention': 'St.-Nikolaus-Kirche auf der Insel Lipno'}]	en	de
Q4504846_2	Q4504846	['Landmark']	When was the Saint Nicholas Church on Lipno Island built?	[{'translation': 'Wann wurde die St.-Nikolaus-Kirche auf der Insel Lipno gebaut?', 'mention': 'St.-Nikolaus-Kirche auf der Insel Lipno'}, {'translation': 'Wann wurde die St.-Nikolaus-Kirche gebaut?', 'mention': 'St.-Nikolaus-Kirche'}]	en	de
Q469199_0	Q469199	['Person']	What was Victorinus of Pettau's contribution to Christianity?	[{'translation': 'Was war der Beitrag von Victorinus von Poetovio zum Christentum?', 'mention': 'Victorinus von Poetovio'}, {'translation': 'Welchen Beitrag leistete Victorinus von Poetovio für das Christentum?', 'mention': 'Victorinus von Poetovio'}]	en	de
Q469199_1	Q469199	['Person']	What century did Victorinus of Pettau live in?	[{'translation': 'In welchem Jahrhundert lebte Victorinus von Poetovio?', 'mention': 'Victorinus von Poetovio'}]	en	de
Q469199_2	Q469199	['Person']	Is Victorinus of Pettau still studied or remembered today?	[{'translation': 'Wird Victorinus von Poetovio heute noch studiert oder erinnert?', 'mention': 'Victorinus von Poetovio'}]	en	de
Q476529_0	Q476529	['Place of worship']	How would you describe Winchester Cathedral?	[{'translation': 'Wie würden Sie die Winchester Cathedral beschreiben?', 'mention': 'Winchester Cathedral'}, {'translation': 'Wie würden Sie die Kathedrale von Winchester beschreiben?', 'mention': 'Kathedrale von Winchester'}]	en	de
Q476529_1	Q476529	['Place of worship']	What type of place is Winchester Cathedral?	[{'translation': 'Was für eine Art von Ort ist die Winchester-Kathedrale?', 'mention': 'Winchester-Kathedrale'}, {'translation': 'Welche Art von Ort ist die Kathedrale von Winchester?', 'mention': 'Kathedrale von Winchester'}]	en	de
Q476529_2	Q476529	['Place of worship']	Where is Winchester Cathedral located in England?	[{'translation': 'Wo befindet sich die Winchester-Kathedrale in England?', 'mention': 'Winchester-Kathedrale'}, {'translation': 'Wo befindet sich die Kathedrale von Winchester in England?', 'mention': 'Kathedrale von'}]	en	de
Q477752_0	Q477752	['Fictional entity']	What is the purpose of the Rules of Acquisition in the fictional world they originate from?	[{'translation': 'Was ist der Zweck der Erwerbsregeln der Ferengi in der fiktiven Welt, aus der sie stammen?', 'mention': 'Erwerbsregeln der Ferengi'}]	en	de
Q477752_1	Q477752	['Fictional entity']	How many Rules of Acquisition are there in the Ferengi Rule Book?	[{'translation': 'Wie viele Erwerbsregeln der Ferengi gibt es im Ferengi-Regelbuch?', 'mention': 'Erwerbsregeln der Ferengi'}]	en	de
Q477752_2	Q477752	['Fictional entity']	Can you give an example of a Rule of Acquisition from the fictional entity called the Rules of Acquisition?	[{'translation': 'Können Sie ein Beispiel für eine Akquisitionsregel von der fiktiven Entität geben, die als Erwerbsregeln der Ferengi bezeichnet wird?', 'mention': 'Erwerbsregeln der Ferengi'}, {'translation': 'Können Sie ein Beispiel für eine Erwerbsregel aus dem fiktionalen Regelwerk geben, das als Erwerbsregeln der Ferengi bezeichnet wird?', 'mention': 'Erwerbsregeln der Ferengi'}, {'translation': 'Können Sie ein Beispiel für eine Akquisitionsregel von der fiktiven Einheit geben, die als aErwerbsregeln der Ferengi bezeichnet wird?ls', 'mention': 'Erwerbsregeln der Ferengi'}]	en	de
Q4880827_0	Q4880827	['Artwork', 'Book']	When was the book Behind the Beautiful Forevers published?	[{'translation': 'Wann wurde das Buch Annawadi oder Der Traum von einem anderen Leben veröffentlicht?', 'mention': 'Annawadi oder Der Traum von einem anderen Leben'}]	en	de
Q4880827_1	Q4880827	['Artwork', 'Book']	What is the subject matter of the book Behind the Beautiful Forevers?	[{'translation': 'Was ist das Thema des Buches Annawadi oder Der Traum von einem anderen Leben?', 'mention': 'Annawadi oder Der Traum von einem anderen Leben'}]	en	de
Q4880827_2	Q4880827	['Artwork', 'Book']	What genre does the book Behind the Beautiful Forevers belong to?	[{'translation': 'Zu welchem Genre gehört das Buch Annawadi oder Der Traum von einem anderen Leben?', 'mention': 'Annawadi oder Der Traum von einem anderen Leben'}]	en	de
Q4882997_0	Q4882997	['Person']	Where are Belizean Creole people primarily located?	[{'translation': 'Wo befinden sich Belize-Kreolen hauptsächlich?', 'mention': 'Belize-Kreolen'}]	en	de
Q4882997_1	Q4882997	['Person']	What two ethnic groups make up the ancestry of Belizean Creole people?	[{'translation': 'Welche zwei ethnischen Gruppen bilden die Abstammung des Belize-Kreolen?', 'mention': 'Belize-Kreolen'}]	en	de
Q4882997_2	Q4882997	['Person']	What was the main profession of European ancestors of Belizean Creole people?	[{'translation': 'Was war der Hauptberuf der europäischen Vorfahren des Belize-Kreolen?', 'mention': 'Belize-Kreolen'}]	en	de
Q502384_0	Q502384	['Movie']	Name one actor or actress in the movie Gone in 60 Seconds.	[{'translation': 'Nennen Sie einen Schauspieler oder eine Schauspielerin im Film Nur noch 60 Sekunden.', 'mention': 'Nur noch 60 Sekunden'}]	en	de
Q502384_1	Q502384	['Movie']	What year was the movie Gone in 60 Seconds released?	[{'translation': 'In welchem Jahr wurde der Film Nur noch 60 Sekunden veröffentlicht?', 'mention': 'Nur noch 60 Sekunden'}, {'translation': 'Welchem Jahr wurde der Film Nur noch 60 Sekunden veröffentlicht?', 'mention': 'Nur noch 60 Sekunden'}]	en	de
Q502384_2	Q502384	['Movie']	How long does it take for things to disappear in Gone in 60 Seconds?	[{'translation': 'Wie lange dauert es, bis die Dinge in Nur noch 60 Sekunden verschwinden?', 'mention': 'Nur noch 60 Sekunden'}]	en	de
Q513229_0	Q513229	['Person']	Who is Thimo the Brave, Count of Wettin?	[{'translation': 'Wer ist Thimo von Wettin?', 'mention': 'Thimo von Wettin'}]	en	de
Q51664_0	Q51664	['Person']	What are some key beliefs about Jesus in Islam?	[{'translation': 'Was sind einige wichtige Glaubensüberzeugungen über Jesus im Islam?', 'mention': 'Jesus im Islam'}, {'translation': 'Was sind einige der wichtigsten Glaubenssätze über Jesus im Islam?', 'mention': 'Jesus im Islam'}, {'translation': 'Was sind einige der wichtigsten Auffassungen von Isa ibn Maryam?', 'mention': 'Isa ibn Maryam'}, {'translation': 'Was sind einige Schlüsselüberzeugungen über Isa ibn Maryam?', 'mention': 'Isa ibn Maryam'}]	en	de
Q51664_1	Q51664	['Person']	Who is Jesus in Islam and what role does he play?	[{'translation': 'Wer ist Jesus im Islam und welche Rolle spielt er?', 'mention': 'Jesus im Islam'}, {'translation': 'Wer ist Jesus im Islam und welche Rolle spielt er dort?', 'mention': 'Jesus im Islam'}, {'translation': 'Wer ist Isa ibn Maryam und welche Rolle spielt er?', 'mention': 'Isa ibn Maryam'}]	en	de
Q52316_0	Q52316	['Fictional entity']	How does the Rebel Alliance oppose the Galactic Empire?	[{'translation': 'Wie widersetzt sich die Rebellenallianz dem Galaktischen Imperium?', 'mention': 'Rebellenallianz'}, {'translation': 'Wie widersetzt sich die Rebellen-Allianz dem Galaktischen Imperium?', 'mention': 'Rebellen-Allianz'}, {'translation': 'Wie stellt sich die Rebellenallianz dem Galaktischen Imperium entgegen?', 'mention': 'Rebellenallianz'}]	en	de
Q52316_1	Q52316	['Fictional entity']	What is the main goal of the Rebel Alliance?	[{'translation': 'Was ist das Hauptziel der Rebellenallianz?', 'mention': 'Rebellenallianz'}, {'translation': 'Was ist das Hauptziel der Rebellen-Allianz?', 'mention': 'Rebellen-Allianz'}]	en	de
Q52316_2	Q52316	['Fictional entity']	Which planets are known to be strongholds for the Rebel Alliance?	[{'translation': 'Welche Planeten sind dafür bekannt, Hochburgen für die Rebellenallianz zu sein?', 'mention': 'Rebellenallianz'}, {'translation': 'Welche Planeten sind dafür bekannt, Hochburgen für die Rebellen-Allianz zu sein?', 'mention': 'Rebellen-Allianz'}, {'translation': 'Welche Planeten gelten als Hochburgen der Rebellenallianz?', 'mention': 'Rebellenallianz'}, {'translation': 'Welche Planeten sind bekanntermaßen Hochburgen der Rebellenallianz?', 'mention': 'Rebellenallianz'}]	en	de
Q52347_0	Q52347	['Fictional entity']	What is the symbol of the Galactic Empire in the Star Wars universe?	[{'translation': 'Was ist das Symbol des Galaktischen Imperiums im Star Wars-Universum?', 'mention': 'Galaktischen Imperiums'}, {'translation': 'Was ist das Symbol des Galaktischen Imperium im Star Wars-Universum?', 'mention': 'Galaktischen Imperium'}]	en	de
Q52347_1	Q52347	['Fictional entity']	Which Star Wars movie prominently features the rise of the Galactic Empire?	[{'translation': 'Welcher Star Wars-Film zeigt den Aufstieg des Galaktischen Imperiums?', 'mention': 'Galaktischen Imperiums'}, {'translation': 'Welcher Star Wars-Film zeigt den Aufstieg des Galaktischen Imperium prominent?', 'mention': 'Galaktischen Imperium'}]	en	de
Q5422772_0	Q5422772	['Artwork']	Can you provide a brief description of Eyeless in Gaza?	[{'translation': 'Können Sie eine kurze Beschreibung von Geblendet in Gaza geben?', 'mention': 'Geblendet in Gaza'}]	en	de
Q5422772_1	Q5422772	['Artwork']	Who is the author of the novel Eyeless in Gaza?	[{'translation': 'Wer ist der Autor des Romans Geblendet in Gaza?', 'mention': 'Geblendet in Gaza'}]	en	de
Q5422772_2	Q5422772	['Artwork']	What type of artwork is Eyeless in Gaza?	[{'translation': 'Welche Art von Kunstwerk ist Geblendet in Gaza?', 'mention': 'Geblendet in Gaza'}]	en	de
Q5434353_0	Q5434353	['Fictional entity']	How do fantasy maps inspire readers and enhance their engagement with the story?	[{'translation': 'Wie inspirieren Fantasy-Karten die Leser und fördern ihre Auseinandersetzung mit der Geschichte?', 'mention': 'Fantasy-Karten'}, {'translation': 'Wie inspirieren Phantasiekarte die Leser und verbessern ihr Engagement für die Geschichte?', 'mention': 'Phantasiekarte'}, {'translation': 'Wie inspirieren Fantasiekarte die Leser und verbessern ihr Engagement für die Geschichte?', 'mention': 'Fantasiekarte'}]	en	de
Q5434353_1	Q5434353	['Fictional entity']	How does a fantasy map differ from a real-world map?	[{'translation': 'Wie unterscheidet sich eine Fantasy-Karte von einer realen Karte?', 'mention': 'Fantasy-Karte'}]	en	de
Q5434353_2	Q5434353	['Fictional entity']	What purpose does a fantasy map serve in storytelling?	[{'translation': 'Welchen Zweck erfüllt eine Fantasy-Karte beim Geschichtenerzählen?', 'mention': 'Fantasy-Karte'}]	en	de
Q547209_0	Q547209	['Movie']	Who were the main actors in Silk Stockings?	[{'translation': 'Wer waren die Hauptdarsteller in Seidenstrümpfe?', 'mention': 'Seidenstrümpfe'}]	en	de
Q547209_1	Q547209	['Movie']	What year was Silk Stockings released?	[{'translation': 'In welchem Jahr wurde Seidenstrümpfe veröffentlicht?', 'mention': 'Seidenstrümpfe'}]	en	de
Q547209_2	Q547209	['Movie']	What is the genre of the movie Silk Stockings?	[{'translation': 'Was ist das Genre des Films Seidenstrümpfe?', 'mention': 'Seidenstrümpfe'}]	en	de
Q550346_0	Q550346	['Landmark']	What architectural style is the Cathedral of Saint Demetrius?	[{'translation': 'Welcher architektonische Stil ist die Demetrios-Kathedrale?', 'mention': 'Demetrios-Kathedrale'}]	en	de
Q550346_1	Q550346	['Landmark']	When was the Cathedral of Saint Demetrius built?	[{'translation': 'Wann wurde die Demetrios-Kathedrale gebaut?', 'mention': 'Demetrios-Kathedrale'}]	en	de
Q550346_2	Q550346	['Landmark']	Where is the Cathedral of Saint Demetrius located?	[{'translation': 'Wo befindet sich die Demetrios-Kathedrale?', 'mention': 'Demetrios-Kathedrale'}]	en	de
Q5531958_0	Q5531958	['Book']	Who is responsible for implementing the guidelines outlined in the General Instruction of the Roman Missal?	[{'translation': 'Wer ist für die Umsetzung der Richtlinien verantwortlich, die in der allgemeinen Einführung in das Römische Messbuch dargelegt werden?', 'mention': 'allgemeinen Einführung in das Römische Messbuch'}, {'translation': 'Wer ist für die Umsetzung der in der Allgemeinen Einführung in das Römische Messbuch dargelegten Richtlinien verantwortlich?', 'mention': 'Allgemeinen Einführung in das Römische Messbuch'}]	en	de
Q5531958_1	Q5531958	['Book']	How does the General Instruction of the Roman Missal govern the celebration of Mass?	[{'translation': 'Wie regelt die Allgemeine Einführung in das Römische Messbuch die Feier der Messe?', 'mention': 'Allgemeine Einführung in das Römische Messbuch'}]	en	de
Q5531958_2	Q5531958	['Book']	What is the significance of the General Instruction of the Roman Missal in the Roman Rite?	[{'translation': 'Welche Bedeutung hat die Allgemeine Einführung in das Römische Messbuch im römischen Ritus?', 'mention': 'Allgemeine Einführung in das Römische Messbuch'}]	en	de
Q56284270_0	Q56284270	['TV series']	Where can viewers watch episodes of My Lottery Dream Home?	[{'translation': 'Wo können sich die Zuschauer Episoden von Jackpot! - Hauptpreis Traumhaus ansehen?', 'mention': 'Jackpot! - Hauptpreis Traumhaus'}, {'translation': 'Wo können Zuschauer Folgen von My Lottery Dream Home sehen?', 'mention': 'My Lottery Dream Home'}, {'translation': 'Wo können Zuschauer Episoden von My Lottery Dream Home sehen?', 'mention': 'My Lottery Dream Home'}]	en	de
Q56284270_1	Q56284270	['TV series']	Who hosts the American reality TV series My Lottery Dream Home?	[{'translation': 'Wer moderiert die amerikanische Reality-TV-Serie Jackpot! - Hauptpreis Traumhaus?', 'mention': 'Jackpot! - Hauptpreis Traumhaus'}, {'translation': 'Wer moderiert die amerikanische Reality-TV-Serie My Lottery Dream Home?', 'mention': 'My Lottery Dream Home'}]	en	de
Q56284270_2	Q56284270	['TV series']	How many seasons of My Lottery Dream Home have been aired?	[{'translation': 'Wie viele Staffeln von Jackpot! - Hauptpreis Traumhaus wurden ausgestrahlt?', 'mention': 'Jackpot! - Hauptpreis Traumhaus'}, {'translation': 'Wie viele Staffeln von My Lottery Dream Home wurden ausgestrahlt?', 'mention': 'My Lottery Dream Home'}, {'translation': 'Wie viele Staffeln vonJackpot! - Hauptpreis Traumhaus___ wurden ausgestrahlt?', 'mention': 'Jackpot! - Hauptpreis Traumhaus'}]	en	de
Q571559_0	Q571559	['Person']	Where was Rudolph, Duke of Lorraine from?	[{'translation': 'Woher kam Rudolf?', 'mention': 'Rudolf'}]	en	de
Q571559_1	Q571559	['Person']	What role did Rudolph, Duke of Lorraine hold?	[{'translation': 'Welche Rolle hatte Rudolf inne?', 'mention': 'Rudolf'}, {'translation': 'Welche Stellung hatte Rudolf?', 'mention': 'Rudolf'}]	en	de
Q571559_2	Q571559	['Person']	When did Rudolph, Duke of Lorraine live?	[{'translation': 'Wann lebte Rudolf?', 'mention': 'Rudolf'}]	en	de
Q578262_0	Q578262	['Musical work']	When was the Scythian Suite first performed?	[{'translation': 'Wann wurde die Skythische Suite zum ersten Mal aufgeführt?', 'mention': 'Skythische Suite'}]	en	de
Q578262_1	Q578262	['Musical work']	Who composed the Scythian Suite?	[{'translation': 'Wer hat die Skythische Suite komponiert?', 'mention': 'Skythische Suite'}]	en	de
Q578262_2	Q578262	['Musical work']	How many movements are in the Scythian Suite?	[{'translation': 'Wie viele Bewegungen gibt es in der Skythische Suite?', 'mention': 'Skythische Suite'}, {'translation': 'Wie viele Sätze enthält die Skythische Suite?', 'mention': 'Skythische Suite'}]	en	de
Q59242746_0	Q59242746	['TV series']	Is Motown Magic an Australian-American collaboration?	[{'translation': 'Ist Motown Magic eine australisch-amerikanische Zusammenarbeit?', 'mention': 'Motown Magic'}, {'translation': 'Ist Magie in Motown eine australisch-amerikanische Zusammenarbeit?', 'mention': 'Magie in Motown'}]	en	de
Q59242746_1	Q59242746	['TV series']	What type of TV series is Motown Magic?	[{'translation': 'Welche Art von TV-Serie ist Motown Magic?', 'mention': 'Motown Magic'}, {'translation': 'Welche Art von TV-Serie ist Magie in Motown?', 'mention': 'Magie in Motown'}]	en	de
Q59242746_2	Q59242746	['TV series']	Where is Motown Magic produced?	[{'translation': 'Wo wird Motown Magic produziert?', 'mention': 'Motown Magic'}, {'translation': 'Wo wurde Magie in Motown produziert?', 'mention': 'Magie in Motown'}, {'translation': 'Wo wird Magie in Motown produziert?', 'mention': 'Magie in Motown'}]	en	de
